939153,Europe,Croatia,Clothes,Online
939163,Middle East and North Africa,Egypt,Cereal,Online
939173,Australia and Oceania,Fiji,Personal Care,Online
939183,Europe,Cyprus,Office Supplies,Offline
939193,Europe,Bulgaria,Office Supplies,Online
939203,Asia,Tajikistan,Office Supplies,Offline
939213,Middle East and North Africa,Qatar,Household,Online
939223,Europe,Georgia,Office Supplies,Offline
939233,Europe,Romania,Household,Offline
939243,Sub-Saharan Africa,Madagascar,Beverages,Offline
939253,Sub-Saharan Africa,Mauritania,Household,Offline
939263,Middle East and North Africa,Saudi Arabia,Cereal,Offline
939273,Asia,Japan,Cereal,Online
939283,Europe,Norway,Vegetables,Online
939293,Australia and Oceania,Kiribati,Fruits,Online
939303,Middle East and North Africa,Pakistan,Baby Food,Online
939313,Europe,Andorra,Meat,Offline
939323,Europe,Denmark,Office Supplies,Offline
939333,Sub-Saharan Africa,Sao Tome and Principe,Cosmetics,Offline
939343,Central America and the Caribbean,Barbados,Baby Food,Online
939353,Europe,Monaco,Household,Offline
939363,Sub-Saharan Africa,Cape Verde,Baby Food,Offline
939373,Sub-Saharan Africa,Mali,Fruits,Offline
939383,Europe,Sweden,Clothes,Online
939393,Sub-Saharan Africa,Gabon,Vegetables,Offline
939403,Sub-Saharan Africa,Kenya,Household,Offline
939413,Asia,North Korea,Fruits,Online
939423,Europe,Belgium,Cereal,Online
939433,Europe,Slovakia,Fruits,Offline
939443,Sub-Saharan Africa,Nigeria,Vegetables,Offline
939453,Sub-Saharan Africa,Nigeria,Snacks,Offline
939463,Middle East and North Africa,Kuwait,Clothes,Online
939473,Sub-Saharan Africa,Sudan,Cosmetics,Online
939483,Asia,Turkmenistan,Household,Online
939493,Europe,Luxembourg,Clothes,Online
939503,Europe,Netherlands,Meat,Online
939513,Middle East and North Africa,Lebanon,Snacks,Offline
939523,Sub-Saharan Africa,Uganda,Meat,Online
939533,Asia,India,Snacks,Offline
939543,Europe,Belarus,Baby Food,Offline
939553,Sub-Saharan Africa,Burkina Faso,Baby Food,Online
939563,Europe,Liechtenstein,Office Supplies,Online
939573,Australia and Oceania,Fiji,Clothes,Online
939583,Asia,Bangladesh,Cereal,Offline
939593,Central America and the Caribbean,Costa Rica,Office Supplies,Offline
939010,Europe,Russia,Beverages,Online
939020,Australia and Oceania,Federated States of Micronesia,Baby Food,Online
939030,Middle East and North Africa,Morocco,Snacks,Offline
939040,Central America and the Caribbean,Haiti,Meat,Offline
939050,Sub-Saharan Africa,Gabon,Snacks,Online
939060,Europe,Russia,Office Supplies,Offline
939070,Sub-Saharan Africa,Sierra Leone,Office Supplies,Online
939080,Europe,Belarus,Beverages,Offline
939090,Europe,France,Clothes,Online
939100,Sub-Saharan Africa,South Sudan,Office Supplies,Offline
939110,Australia and Oceania,Samoa ,Vegetables,Offline
939120,Australia and Oceania,Tonga,Vegetables,Offline
939130,Europe,United Kingdom,Vegetables,Online
939140,Europe,Luxembourg,Beverages,Offline
939150,Sub-Saharan Africa,Guinea,Fruits,Offline
939160,Australia and Oceania,Kiribati,Meat,Offline
939170,Europe,Switzerland,Office Supplies,Offline
939180,Europe,Estonia,Meat,Offline
939190,Europe,Ukraine,Cereal,Offline
939200,Europe,Latvia,Fruits,Offline
939210,Central America and the Caribbean,Costa Rica,Household,Offline
939220,Sub-Saharan Africa,Tanzania,Baby Food,Offline
939230,Europe,Portugal,Meat,Offline
939240,Central America and the Caribbean,Haiti,Fruits,Offline
939250,Australia and Oceania,New Zealand,Beverages,Offline
939260,Europe,Estonia,Cosmetics,Offline
939270,Sub-Saharan Africa,Rwanda,Fruits,Offline
939280,Sub-Saharan Africa,Nigeria,Fruits,Offline
939290,Sub-Saharan Africa,Zambia,Beverages,Online
939300,Sub-Saharan Africa,Zambia,Clothes,Online
939310,Australia and Oceania,Fiji,Cereal,Online
939320,Europe,Czech Republic,Cereal,Online
939330,Sub-Saharan Africa,Cameroon,Vegetables,Offline
939340,Sub-Saharan Africa,Sierra Leone,Meat,Offline
939350,Australia and Oceania,Palau,Snacks,Online
939360,Europe,Cyprus,Vegetables,Online
939370,North America,Greenland,Beverages,Offline
939380,Europe,Portugal,Cereal,Online
939390,Middle East and North Africa,Jordan,Cereal,Offline
939400,Asia,Malaysia,Baby Food,Online
939410,Sub-Saharan Africa,Chad,Personal Care,Offline
939420,Australia and Oceania,Kiribati,Vegetables,Offline
939430,Sub-Saharan Africa,Seychelles ,Household,Online
939440,Sub-Saharan Africa,Niger,Personal Care,Offline
939450,Europe,Netherlands,Snacks,Offline
939460,North America,United States of America,Baby Food,Online
939470,Middle East and North Africa,Saudi Arabia,Office Supplies,Online
939480,Sub-Saharan Africa,Senegal,Baby Food,Online
939490,Asia,Bhutan,Household,Offline
939500,North America,Mexico,Snacks,Online
939510,North America,United States of America,Beverages,Online
939520,Europe,Italy,Beverages,Offline
939530,Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Offline
939540,Middle East and North Africa,Egypt,Personal Care,Offline
939550,Asia,Kyrgyzstan,Cereal,Offline
939560,Sub-Saharan Africa,Botswana,Cereal,Offline
939570,Central America and the Caribbean,El Salvador,Personal Care,Offline
939580,Sub-Saharan Africa,Burkina Faso,Beverages,Online
939590,Asia,Cambodia,Meat,Offline
939600,Australia and Oceania,Papua New Guinea,Vegetables,Online
939602,Asia,Laos,Household,Online
939012,Middle East and North Africa,Lebanon,Personal Care,Offline
939022,Middle East and North Africa,Pakistan,Beverages,Offline
939032,Sub-Saharan Africa,Mali,Office Supplies,Online
939042,North America,United States of America,Snacks,Online
939052,Europe,Belarus,Household,Online
939062,Asia,Vietnam,Vegetables,Online
939072,Europe,Montenegro,Household,Offline
939082,Sub-Saharan Africa,Lesotho,Household,Offline
939092,Asia,China,Clothes,Online
939102,Middle East and North Africa,Turkey,Fruits,Offline
939112,Sub-Saharan Africa,Namibia,Cosmetics,Offline
939122,Europe,Estonia,Office Supplies,Online
939132,Central America and the Caribbean,Panama,Office Supplies,Offline
939142,Sub-Saharan Africa,Mauritius ,Meat,Offline
939152,Middle East and North Africa,Qatar,Clothes,Online
939162,Europe,Romania,Snacks,Offline
939172,Europe,Ireland,Meat,Online
939182,Asia,Malaysia,Snacks,Online
939192,Sub-Saharan Africa,Sudan,Baby Food,Online
939202,Europe,Luxembourg,Snacks,Offline
939212,Europe,Ukraine,Clothes,Offline
939222,Europe,Andorra,Cereal,Offline
939232,Asia,North Korea,Snacks,Offline
939242,Europe,Monaco,Beverages,Offline
939252,Europe,Andorra,Snacks,Online
939262,Sub-Saharan Africa,Botswana,Snacks,Offline
939272,Australia and Oceania,Samoa ,Baby Food,Offline
939282,Sub-Saharan Africa,Guinea-Bissau,Cereal,Online
939292,Australia and Oceania,East Timor,Household,Online
939302,Europe,United Kingdom,Baby Food,Offline
939312,Sub-Saharan Africa,Zambia,Cereal,Online
939322,Sub-Saharan Africa,Cameroon,Beverages,Online
939332,Sub-Saharan Africa,Chad,Snacks,Online
939342,Asia,Kyrgyzstan,Cosmetics,Online
939352,Asia,Philippines,Baby Food,Online
939362,Europe,Malta,Cosmetics,Online
939372,Sub-Saharan Africa,South Africa,Cosmetics,Offline
939382,North America,United States of America,Fruits,Online
939392,Sub-Saharan Africa,Malawi,Meat,Offline
939402,Middle East and North Africa,Pakistan,Household,Offline
939412,Sub-Saharan Africa,Botswana,Office Supplies,Online
939422,Middle East and North Africa,Saudi Arabia,Beverages,Online
939432,Middle East and North Africa,United Arab Emirates,Cosmetics,Offline
939442,Europe,Georgia,Cosmetics,Offline
939452,Europe,Georgia,Fruits,Online
939462,Europe,Greece,Snacks,Offline
939472,Sub-Saharan Africa,Djibouti,Beverages,Offline
939482,Asia,North Korea,Vegetables,Online
939492,Middle East and North Africa,Egypt,Personal Care,Offline
939502,Middle East and North Africa,Jordan,Beverages,Offline
939512,Europe,Poland,Meat,Offline
939522,Central America and the Caribbean,Belize,Baby Food,Offline
939532,Europe,Hungary,Baby Food,Offline
939542,Australia and Oceania,Palau,Snacks,Online
939552,Sub-Saharan Africa,Cape Verde,Meat,Offline
939562,Middle East and North Africa,Azerbaijan,Snacks,Online
939572,Middle East and North Africa,Libya,Vegetables,Online
939582,Australia and Oceania,Fiji,Vegetables,Online
939592,Sub-Saharan Africa,Cameroon,Snacks,Offline
939009,Central America and the Caribbean,Jamaica,Beverages,Online
939019,Sub-Saharan Africa,Kenya,Household,Online
939029,Europe,Monaco,Vegetables,Online
939039,Europe,Bosnia and Herzegovina,Cereal,Online
939049,Europe,Iceland,Snacks,Online
939059,Sub-Saharan Africa,Seychelles ,Vegetables,Offline
939069,Middle East and North Africa,Saudi Arabia,Beverages,Offline
939079,Middle East and North Africa,Oman,Clothes,Online
939089,Sub-Saharan Africa,Liberia,Snacks,Online
939099,Middle East and North Africa,Bahrain,Clothes,Online
939109,Sub-Saharan Africa,Mozambique,Beverages,Online
939119,Europe,Serbia,Meat,Online
939129,Asia,Tajikistan,Meat,Online
939139,Australia and Oceania,Nauru,Personal Care,Online
939149,Europe,Poland,Baby Food,Online
939159,Europe,Georgia,Cereal,Offline
939169,Central America and the Caribbean,Haiti,Clothes,Online
939179,Europe,Portugal,Personal Care,Offline
939189,Europe,Iceland,Baby Food,Offline
939199,Asia,Malaysia,Fruits,Online
939209,Europe,United Kingdom,Cosmetics,Offline
939219,Australia and Oceania,Nauru,Meat,Offline
939229,Sub-Saharan Africa,Niger,Personal Care,Online
939239,Sub-Saharan Africa,Tanzania,Household,Online
939249,Asia,Philippines,Personal Care,Online
939259,Sub-Saharan Africa,Botswana,Cereal,Offline
939269,Asia,Myanmar,Personal Care,Offline
939279,Asia,Laos,Cosmetics,Offline
939289,Central America and the Caribbean,Dominica,Snacks,Offline
939299,Sub-Saharan Africa,Sierra Leone,Cosmetics,Offline
939309,Europe,Ireland,Household,Offline
939319,Sub-Saharan Africa,Rwanda,Office Supplies,Online
939329,Middle East and North Africa,Somalia,Meat,Online
939339,Sub-Saharan Africa,Liberia,Office Supplies,Offline
939349,Australia and Oceania,New Zealand,Personal Care,Online
939359,Europe,San Marino,Vegetables,Offline
939369,Europe,Bulgaria,Office Supplies,Offline
939379,Sub-Saharan Africa,Cameroon,Personal Care,Online
939389,Asia,Mongolia,Cosmetics,Offline
939399,Middle East and North Africa,Libya,Meat,Online
939409,Asia,Kazakhstan,Vegetables,Offline
939419,Sub-Saharan Africa,Mauritius ,Office Supplies,Online
939429,Australia and Oceania,Tuvalu,Cosmetics,Online
939439,Europe,Belarus,Household,Offline
939449,Sub-Saharan Africa,Cape Verde,Baby Food,Offline
939459,Europe,Malta,Household,Offline
939469,Australia and Oceania,Marshall Islands,Cosmetics,Online
939479,Australia and Oceania,Solomon Islands,Clothes,Offline
939489,Europe,Switzerland,Cosmetics,Offline
939499,Sub-Saharan Africa,Gabon,Cosmetics,Online
939509,Middle East and North Africa,Israel,Cosmetics,Offline
939519,Europe,United Kingdom,Vegetables,Online
939529,Sub-Saharan Africa,Eritrea,Personal Care,Offline
939539,Asia,Laos,Meat,Online
939549,Australia and Oceania,Palau,Household,Offline
939559,Middle East and North Africa,Bahrain,Cosmetics,Online
939569,Central America and the Caribbean,Panama,Beverages,Online
939579,Central America and the Caribbean,Grenada,Personal Care,Offline
939589,North America,Greenland,Household,Online
939599,Middle East and North Africa,Azerbaijan,Cosmetics,Offline
939604,Asia,Bhutan,Office Supplies,Online
939014,Asia,Indonesia,Meat,Online
939024,Sub-Saharan Africa,Seychelles ,Beverages,Offline
939034,Europe,Albania,Personal Care,Offline
939044,Asia,Singapore,Baby Food,Offline
939054,Europe,Portugal,Vegetables,Offline
939064,Sub-Saharan Africa,Cape Verde,Clothes,Online
939074,Europe,Kosovo,Cereal,Offline
939084,Europe,Lithuania,Household,Online
939094,Sub-Saharan Africa,Nigeria,Cereal,Offline
939104,Asia,India,Cereal,Online
939114,Central America and the Caribbean,Cuba,Clothes,Offline
939124,Europe,Finland,Vegetables,Offline
939134,Europe,Lithuania,Vegetables,Online
939144,Asia,Thailand,Clothes,Online
939154,Asia,Nepal,Vegetables,Online
939164,Middle East and North Africa,Bahrain,Household,Online
939174,Europe,Malta,Baby Food,Online
939184,Middle East and North Africa,Saudi Arabia,Office Supplies,Online
939194,Middle East and North Africa,Iraq,Household,Online
939204,Asia,Taiwan,Vegetables,Offline
939214,Asia,Uzbekistan,Clothes,Offline
939224,Central America and the Caribbean,El Salvador,Snacks,Offline
939234,Asia,Mongolia,Meat,Online
939244,Europe,Poland,Cosmetics,Online
939254,Sub-Saharan Africa,Madagascar,Vegetables,Online
939264,Europe,Romania,Snacks,Online
939274,Asia,Kyrgyzstan,Meat,Online
939284,Europe,Malta,Baby Food,Offline
939294,Central America and the Caribbean,Trinidad and Tobago,Office Supplies,Offline
939304,Asia,Philippines,Baby Food,Online
939314,Europe,Germany,Meat,Offline
939324,Europe,Andorra,Vegetables,Offline
939334,Australia and Oceania,New Zealand,Beverages,Offline
939344,Sub-Saharan Africa,Eritrea,Vegetables,Offline
939354,Middle East and North Africa,Qatar,Cosmetics,Offline
939364,Middle East and North Africa,Yemen,Cosmetics,Online
939374,Australia and Oceania,Nauru,Meat,Online
939384,Central America and the Caribbean,Saint Kitts and Nevis ,Vegetables,Online
939394,Australia and Oceania,Australia,Vegetables,Offline
939404,Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Offline
939414,Sub-Saharan Africa,Togo,Baby Food,Offline
939424,Asia,North Korea,Beverages,Offline
939434,Sub-Saharan Africa,Burundi,Clothes,Online
939444,Central America and the Caribbean,Saint Lucia,Baby Food,Offline
939454,Asia,Japan,Baby Food,Online
939464,Middle East and North Africa,Morocco,Clothes,Online
939474,Sub-Saharan Africa,Ghana,Cereal,Online
939484,North America,Greenland,Meat,Online
939494,Central America and the Caribbean,Nicaragua,Vegetables,Online
939504,Europe,Kosovo,Personal Care,Offline
939514,Europe,Macedonia,Cereal,Offline
939524,Central America and the Caribbean,The Bahamas,Office Supplies,Online
939534,Sub-Saharan Africa,Zimbabwe,Clothes,Online
939544,Sub-Saharan Africa,Mozambique,Fruits,Offline
939554,Sub-Saharan Africa,Tanzania,Household,Offline
939564,Australia and Oceania,Papua New Guinea,Meat,Offline
939574,Asia,Vietnam,Cereal,Offline
939584,Sub-Saharan Africa,Guinea,Office Supplies,Online
939594,Europe,Montenegro,Vegetables,Online
939008,Central America and the Caribbean,Antigua and Barbuda ,Household,Offline
939018,Europe,Serbia,Office Supplies,Offline
939028,Sub-Saharan Africa,Burundi,Vegetables,Offline
939038,Middle East and North Africa,Tunisia ,Snacks,Offline
939048,North America,Canada,Beverages,Offline
939058,Asia,Thailand,Office Supplies,Online
939068,Sub-Saharan Africa,South Sudan,Clothes,Offline
939078,Sub-Saharan Africa,Tanzania,Office Supplies,Online
939088,Europe,Ukraine,Fruits,Offline
939098,Europe,Estonia,Cosmetics,Offline
939108,Middle East and North Africa,Morocco,Household,Offline
939118,Middle East and North Africa,Saudi Arabia,Baby Food,Offline
939128,Sub-Saharan Africa,The Gambia,Vegetables,Offline
939138,Europe,Hungary,Vegetables,Offline
939148,Australia and Oceania,East Timor,Personal Care,Online
939158,Europe,Vatican City,Meat,Offline
939168,Europe,Switzerland,Beverages,Offline
939178,Europe,San Marino,Clothes,Offline
939188,Europe,Andorra,Meat,Online
939198,Asia,Brunei,Meat,Offline
939208,Asia,Cambodia,Clothes,Online
939218,Sub-Saharan Africa,Uganda,Cereal,Online
939228,Europe,Switzerland,Cereal,Offline
939238,Australia and Oceania,Marshall Islands,Beverages,Offline
939248,North America,Greenland,Household,Online
939258,Sub-Saharan Africa,Uganda,Cosmetics,Offline
939268,Sub-Saharan Africa,South Sudan,Baby Food,Offline
939278,Central America and the Caribbean,Belize,Vegetables,Offline
939288,Europe,Croatia,Vegetables,Online
939298,Sub-Saharan Africa,Democratic Republic of the Congo,Clothes,Offline
939308,Central America and the Caribbean,Nicaragua,Cereal,Offline
939318,Asia,Vietnam,Household,Offline
939328,Central America and the Caribbean,Grenada,Personal Care,Offline
939338,Central America and the Caribbean,Haiti,Meat,Online
939348,Asia,Cambodia,Cereal,Online
939358,Sub-Saharan Africa,Zimbabwe,Personal Care,Online
939368,Central America and the Caribbean,Saint Vincent and the Grenadines,Baby Food,Online
939378,Sub-Saharan Africa,Mozambique,Fruits,Offline
939388,Europe,Armenia,Clothes,Offline
939398,Asia,Turkmenistan,Snacks,Offline
939408,Sub-Saharan Africa,Chad,Meat,Offline
939418,Central America and the Caribbean,Guatemala,Household,Online
939428,Sub-Saharan Africa,Cameroon,Clothes,Online
939438,Asia,Japan,Cosmetics,Online
939448,Asia,Cambodia,Snacks,Offline
939458,Middle East and North Africa,Morocco,Personal Care,Online
939468,Europe,Russia,Baby Food,Online
939478,Sub-Saharan Africa,Togo,Vegetables,Offline
939488,Sub-Saharan Africa,Nigeria,Personal Care,Offline
939498,Sub-Saharan Africa,Swaziland,Household,Online
939508,Sub-Saharan Africa,Tanzania,Cereal,Online
939518,Australia and Oceania,New Zealand,Cereal,Offline
939528,Europe,Macedonia,Household,Online
939538,Sub-Saharan Africa,Sudan,Clothes,Offline
939548,Middle East and North Africa,Kuwait,Snacks,Online
939558,Europe,Poland,Cosmetics,Offline
939568,Asia,Brunei,Snacks,Offline
939578,Europe,Poland,Personal Care,Online
939588,Central America and the Caribbean,Panama,Baby Food,Online
939598,Central America and the Caribbean,Trinidad and Tobago,Vegetables,Online
939006,Europe,Kosovo,Personal Care,Online
939016,Europe,Vatican City,Fruits,Offline
939026,Sub-Saharan Africa,Benin,Vegetables,Online
939036,Central America and the Caribbean,Saint Vincent and the Grenadines,Office Supplies,Offline
939046,Central America and the Caribbean,Cuba,Clothes,Online
939056,Sub-Saharan Africa,Mali,Office Supplies,Online
939066,Australia and Oceania,Australia,Fruits,Offline
939076,Sub-Saharan Africa,Guinea-Bissau,Household,Offline
939086,Europe,Romania,Baby Food,Offline
939096,Europe,Finland,Office Supplies,Online
939106,Australia and Oceania,Vanuatu,Meat,Online
939116,Europe,Armenia,Baby Food,Online
939126,Europe,Belgium,Cereal,Offline
939136,Europe,Italy,Snacks,Offline
939146,Middle East and North Africa,Afghanistan,Cereal,Offline
939156,Europe,Moldova ,Fruits,Offline
939166,Europe,Czech Republic,Clothes,Offline
939176,Middle East and North Africa,Jordan,Personal Care,Offline
939186,Central America and the Caribbean,Honduras,Personal Care,Offline
939196,Europe,Poland,Cosmetics,Offline
939206,Sub-Saharan Africa,Malawi,Snacks,Online
939216,Asia,Bangladesh,Office Supplies,Online
939226,Central America and the Caribbean,Trinidad and Tobago,Clothes,Offline
939236,Central America and the Caribbean,Haiti,Meat,Online
939246,Australia and Oceania,Papua New Guinea,Beverages,Offline
939256,Asia,Malaysia,Beverages,Offline
939266,Europe,United Kingdom,Meat,Offline
939276,Middle East and North Africa,Azerbaijan,Baby Food,Online
939286,Asia,Myanmar,Snacks,Online
939296,Central America and the Caribbean,Trinidad and Tobago,Baby Food,Online
939306,Europe,Poland,Vegetables,Offline
939316,Europe,Estonia,Vegetables,Online
939326,Europe,Liechtenstein,Vegetables,Online
939336,Australia and Oceania,Tuvalu,Office Supplies,Online
939346,Sub-Saharan Africa,Comoros,Fruits,Offline
939356,Europe,Liechtenstein,Office Supplies,Offline
939366,Middle East and North Africa,Azerbaijan,Fruits,Offline
939376,Europe,Finland,Clothes,Online
939386,North America,Greenland,Clothes,Offline
939396,Central America and the Caribbean,El Salvador,Snacks,Online
939406,Central America and the Caribbean,Honduras,Cosmetics,Online
939416,Australia and Oceania,Federated States of Micronesia,Beverages,Offline
939426,Middle East and North Africa,Israel,Snacks,Online
939436,Middle East and North Africa,Iran,Office Supplies,Offline
939446,Asia,Cambodia,Baby Food,Offline
939456,Asia,Kyrgyzstan,Personal Care,Offline
939466,Sub-Saharan Africa,Uganda,Cereal,Online
939476,Europe,Italy,Beverages,Offline
939486,Central America and the Caribbean,Honduras,Vegetables,Offline
939496,Australia and Oceania,Kiribati,Personal Care,Offline
939506,Australia and Oceania,Marshall Islands,Fruits,Offline
939516,Europe,Serbia,Baby Food,Offline
939526,Sub-Saharan Africa,Angola,Cereal,Online
939536,Sub-Saharan Africa,Mauritius ,Personal Care,Offline
939546,Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Online
939556,Sub-Saharan Africa,Republic of the Congo,Personal Care,Offline
939566,Europe,Liechtenstein,Beverages,Offline
939576,Australia and Oceania,New Zealand,Vegetables,Online
939586,Australia and Oceania,Tonga,Personal Care,Online
939596,Europe,Denmark,Fruits,Online
939607,Sub-Saharan Africa,Botswana,Meat,Online
939617,Sub-Saharan Africa,Zambia,Baby Food,Online
939627,Asia,Sri Lanka,Beverages,Offline
939637,Sub-Saharan Africa,Eritrea,Meat,Offline
939647,North America,Greenland,Cereal,Offline
939657,Europe,Romania,Office Supplies,Offline
939667,Sub-Saharan Africa,Ethiopia,Fruits,Online
939677,Sub-Saharan Africa,Senegal,Cereal,Online
939687,Europe,Switzerland,Beverages,Online
939697,Sub-Saharan Africa,Cameroon,Snacks,Offline
939707,Central America and the Caribbean,Haiti,Vegetables,Offline
939717,Sub-Saharan Africa,Gabon,Baby Food,Online
939727,Sub-Saharan Africa,Niger,Snacks,Online
939737,Sub-Saharan Africa,Namibia,Beverages,Online
939747,Australia and Oceania,New Zealand,Snacks,Offline
939757,Sub-Saharan Africa,Cape Verde,Baby Food,Online
939767,Sub-Saharan Africa,The Gambia,Personal Care,Online
939777,Asia,Turkmenistan,Personal Care,Online
939787,Asia,India,Meat,Online
939797,Australia and Oceania,Australia,Beverages,Online
939807,North America,Greenland,Beverages,Offline
939817,Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online
939827,Asia,Maldives,Cereal,Online
939837,Sub-Saharan Africa,Cape Verde,Office Supplies,Offline
939847,Europe,Macedonia,Meat,Offline
939857,Middle East and North Africa,Saudi Arabia,Fruits,Offline
939867,Europe,Georgia,Office Supplies,Offline
939877,Middle East and North Africa,Tunisia ,Vegetables,Online
939887,Central America and the Caribbean,Trinidad and Tobago,Cosmetics,Offline
939897,North America,Canada,Beverages,Offline
939907,Asia,Singapore,Cosmetics,Online
939917,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline
939927,Europe,Slovakia,Household,Offline
939937,Australia and Oceania,Vanuatu,Baby Food,Online
939947,Central America and the Caribbean,Dominica,Cereal,Online
939957,Sub-Saharan Africa,Eritrea,Fruits,Online
939967,Middle East and North Africa,Iraq,Household,Offline
939977,Sub-Saharan Africa,South Africa,Vegetables,Offline
939987,Asia,Kazakhstan,Beverages,Online
939997,Middle East and North Africa,Egypt,Clothes,Online
940007,Australia and Oceania,Papua New Guinea,Baby Food,Offline
940017,Europe,Macedonia,Household,Offline
940027,Sub-Saharan Africa,Djibouti,Office Supplies,Online
940037,Europe,Kosovo,Personal Care,Online
940047,Asia,Taiwan,Office Supplies,Offline
940057,Sub-Saharan Africa,South Africa,Clothes,Online
940067,Sub-Saharan Africa,Tanzania,Vegetables,Offline
940077,Central America and the Caribbean,Saint Vincent and the Grenadines,Personal Care,Online
940087,Sub-Saharan Africa,Seychelles ,Personal Care,Online
940097,Europe,Spain,Vegetables,Online
940107,Sub-Saharan Africa,Lesotho,Meat,Online
940117,Middle East and North Africa,Lebanon,Office Supplies,Online
940127,Europe,Poland,Office Supplies,Offline
940137,North America,Greenland,Cosmetics,Offline
940147,Central America and the Caribbean,Trinidad and Tobago,Personal Care,Offline
940157,Europe,Austria,Beverages,Online
940167,Middle East and North Africa,Azerbaijan,Office Supplies,Offline
940177,Middle East and North Africa,Somalia,Baby Food,Online
940187,Sub-Saharan Africa,Gabon,Vegetables,Offline
940197,Middle East and North Africa,Egypt,Snacks,Offline
939605,Sub-Saharan Africa,Chad,Fruits,Online
939615,Asia,Uzbekistan,Household,Online
939625,Europe,Italy,Baby Food,Offline
939635,Sub-Saharan Africa,Burkina Faso,Beverages,Offline
939645,Europe,Serbia,Clothes,Offline
939655,Europe,Vatican City,Snacks,Online
939665,Sub-Saharan Africa,Kenya,Beverages,Offline
939675,Europe,Portugal,Clothes,Online
939685,Asia,North Korea,Household,Online
939695,Middle East and North Africa,Yemen,Baby Food,Offline
939705,Asia,Mongolia,Meat,Offline
939715,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,Offline
939725,Central America and the Caribbean,Trinidad and Tobago,Clothes,Offline
939735,Central America and the Caribbean,Haiti,Baby Food,Offline
939745,Central America and the Caribbean,Antigua and Barbuda ,Household,Online
939755,Sub-Saharan Africa,Comoros,Office Supplies,Online
939765,Central America and the Caribbean,Antigua and Barbuda ,Household,Online
939775,Sub-Saharan Africa,Mali,Meat,Online
939785,Europe,Montenegro,Baby Food,Offline
939795,Sub-Saharan Africa,Burkina Faso,Clothes,Offline
939805,Australia and Oceania,Tuvalu,Cosmetics,Online
939815,Asia,Singapore,Office Supplies,Offline
939825,Australia and Oceania,Tuvalu,Office Supplies,Offline
939835,Sub-Saharan Africa,South Africa,Snacks,Online
939845,Middle East and North Africa,Oman,Cereal,Offline
939855,Sub-Saharan Africa,The Gambia,Vegetables,Online
939865,Europe,Poland,Meat,Online
939875,North America,Mexico,Fruits,Online
939885,Europe,Slovakia,Cereal,Online
939895,Asia,Brunei,Cereal,Offline
939905,Asia,Myanmar,Cereal,Online
939915,Australia and Oceania,Marshall Islands,Beverages,Offline
939925,Asia,Kazakhstan,Baby Food,Offline
939935,Asia,Tajikistan,Vegetables,Online
939945,Asia,Uzbekistan,Baby Food,Offline
939955,Europe,Cyprus,Meat,Offline
939965,Asia,Vietnam,Meat,Offline
939975,Europe,Czech Republic,Beverages,Offline
939985,Sub-Saharan Africa,Rwanda,Snacks,Offline
939995,Australia and Oceania,East Timor,Snacks,Offline
940005,Asia,India,Vegetables,Online
940015,Sub-Saharan Africa,Swaziland,Personal Care,Offline
940025,Europe,Russia,Office Supplies,Offline
940035,Asia,Bhutan,Meat,Online
940045,Australia and Oceania,New Zealand,Vegetables,Offline
940055,Asia,South Korea,Baby Food,Online
940065,Middle East and North Africa,Yemen,Meat,Offline
940075,Sub-Saharan Africa,Mauritius ,Office Supplies,Offline
940085,Middle East and North Africa,Iran,Fruits,Online
940095,Asia,Malaysia,Cereal,Offline
940105,Europe,Russia,Snacks,Online
940115,Central America and the Caribbean,Grenada,Fruits,Online
940125,Australia and Oceania,Fiji,Household,Online
940135,Middle East and North Africa,Jordan,Vegetables,Offline
940145,Europe,Finland,Cosmetics,Online
940155,Central America and the Caribbean,Honduras,Clothes,Online
940165,Europe,Serbia,Personal Care,Online
940175,Sub-Saharan Africa,Angola,Clothes,Offline
940185,Asia,Turkmenistan,Fruits,Offline
940195,Asia,Sri Lanka,Household,Offline
940201,Europe,Portugal,Vegetables,Online
939611,Australia and Oceania,New Zealand,Snacks,Offline
939621,Europe,Montenegro,Meat,Offline
939631,Australia and Oceania,Fiji,Household,Offline
939641,Europe,Kosovo,Cereal,Online
939651,Asia,South Korea,Personal Care,Offline
939661,Europe,Italy,Personal Care,Online
939671,Asia,Sri Lanka,Cosmetics,Online
939681,Middle East and North Africa,Lebanon,Fruits,Online
939691,Sub-Saharan Africa,South Sudan,Personal Care,Offline
939701,Central America and the Caribbean,Honduras,Meat,Offline
939711,Asia,Vietnam,Cosmetics,Online
939721,Europe,Malta,Personal Care,Online
939731,Sub-Saharan Africa,Burundi,Office Supplies,Offline
939741,Europe,Kosovo,Baby Food,Offline
939751,Europe,Andorra,Personal Care,Online
939761,Europe,Bulgaria,Baby Food,Offline
939771,Sub-Saharan Africa,Comoros,Baby Food,Offline
939781,Australia and Oceania,Nauru,Beverages,Online
939791,Sub-Saharan Africa,Ghana,Baby Food,Online
939801,Asia,Sri Lanka,Cereal,Online
